invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
I191107,C278722,Female,49,Books,3,45.45,Credit Card,23-02-2023,Zorlu Center
I295707,C301368,Male,31,Clothing,4,1200.32,Cash,23-02-2023,Emaar Square Mall
I673159,C267727,Female,29,Clothing,5,1500.4,Cash,23-02-2023,Istinye Park
I117439,C261538,Female,32,Cosmetics,3,121.98,Debit Card,23-02-2023,Kanyon
I135423,C993771,Male,66,Clothing,5,1500.4,Cash,23-02-2023,Metrocity
I107501,C149781,Female,19,Shoes,2,1200.34,Credit Card,23-02-2023,Mall of Istanbul
I247451,C178881,Female,69,Toys,3,107.52,Credit Card,23-02-2023,Forum Istanbul
I139599,C812628,Female,32,Clothing,5,1500.4,Credit Card,23-02-2023,Istinye Park
I328104,C142153,Female,61,Food & Beverage,5,26.15,Debit Card,23-02-2023,Istinye Park
I133210,C314682,Male,56,Technology,3,3150,Cash,23-02-2023,Istinye Park
I503879,C263026,Male,18,Food & Beverage,4,20.92,Credit Card,23-02-2023,Forum Istanbul
I159403,C175290,Male,27,Clothing,2,600.16,Debit Card,23-02-2023,Mall of Istanbul
I248022,C573992,Female,46,Souvenir,1,11.73,Cash,23-02-2023,Metrocity
I385308,C153629,Male,53,Technology,1,1050,Debit Card,23-02-2023,Metrocity
I115124,C120878,Female,46,Clothing,5,1500.4,Cash,23-02-2023,Mall of Istanbul
I300787,C263366,Male,61,Shoes,5,3000.85,Credit Card,23-02-2023,Metropol AVM
I306344,C338739,Female,52,Clothing,3,900.24,Debit Card,23-02-2023,Istinye Park
I115037,C805101,Male,38,Cosmetics,2,81.32,Cash,23-02-2023,Istinye Park
I623266,C336290,Female,66,Cosmetics,5,203.3,Credit Card,23-02-2023,Kanyon
I229518,C118043,Male,66,Food & Beverage,2,10.46,Cash,23-02-2023,Kanyon
I202367,C317478,Female,41,Books,3,45.45,Cash,24-02-2023,Istinye Park
I466698,C303444,Female,51,Shoes,3,1800.51,Debit Card,24-02-2023,Kanyon
I846448,C870412,Female,24,Cosmetics,1,40.66,Debit Card,24-02-2023,Emaar Square Mall
I194729,C561708,Male,55,Shoes,4,2400.68,Debit Card,24-02-2023,Mall of Istanbul
I135566,C306867,Male,68,Clothing,2,600.16,Cash,24-02-2023,Metropol AVM
I327961,C252500,Male,65,Souvenir,2,23.46,Cash,24-02-2023,Cevahir AVM
I177813,C247391,Female,31,Clothing,2,600.16,Credit Card,24-02-2023,Metropol AVM
I196941,C282400,Female,56,Cosmetics,1,40.66,Credit Card,24-02-2023,Forum Istanbul
I212761,C128585,Female,68,Clothing,2,600.16,Cash,24-02-2023,Metropol AVM
I148074,C273562,Female,41,Clothing,4,1200.32,Credit Card,24-02-2023,Istinye Park
I288481,C541025,Female,21,Cosmetics,3,121.98,Credit Card,24-02-2023,Istinye Park
I140043,C644268,Female,50,Shoes,5,3000.85,Debit Card,24-02-2023,Istinye Park
I151310,C281292,Female,34,Clothing,1,300.08,Credit Card,24-02-2023,Kanyon
I405793,C286254,Male,69,Clothing,1,300.08,Cash,24-02-2023,Istinye Park
I193884,C151427,Female,34,Clothing,4,1200.32,Debit Card,24-02-2023,Kanyon
I242563,C254044,Female,18,Toys,1,35.84,Credit Card,24-02-2023,Kanyon
I227743,C194405,Female,24,Clothing,2,600.16,Credit Card,24-02-2023,Metropol AVM
I261818,C200772,Male,33,Technology,1,1050,Credit Card,24-02-2023,Metrocity
I340072,C339213,Female,25,Technology,1,1050,Debit Card,24-02-2023,Metropol AVM
I226119,C154587,Female,57,Shoes,2,1200.34,Debit Card,24-02-2023,Viaport Outlet
I144600,C727838,Female,55,Food & Beverage,4,20.92,Cash,24-02-2023,Zorlu Center
I157560,C756435,Female,65,Clothing,2,600.16,Cash,24-02-2023,Zorlu Center
I114576,C495223,Female,40,Cosmetics,1,40.66,Cash,24-02-2023,Metrocity
I319160,C166203,Male,36,Cosmetics,5,203.3,Cash,24-02-2023,Kanyon
I296489,C278486,Female,56,Souvenir,5,58.65,Credit Card,24-02-2023,Kanyon
I711092,C231287,Male,54,Clothing,4,1200.32,Credit Card,24-02-2023,Kanyon
I251037,C346457,Female,34,Clothing,4,1200.32,Credit Card,24-02-2023,Metropol AVM
I280954,C212158,Male,19,Toys,3,107.52,Credit Card,24-02-2023,Forum Istanbul
I254753,C170102,Female,65,Cosmetics,4,162.64,Cash,24-02-2023,Istinye Park
I167009,C143126,Female,41,Clothing,1,300.08,Cash,24-02-2023,Kanyon
I615716,C299770,Female,67,Cosmetics,5,203.3,Credit Card,24-02-2023,Metropol AVM
I149087,C241236,Female,57,Technology,4,4200,Cash,24-02-2023,Metropol AVM
I311188,C205044,Male,56,Clothing,3,900.24,Debit Card,24-02-2023,Cevahir AVM
I654526,C177539,Male,68,Clothing,4,1200.32,Credit Card,24-02-2023,Istinye Park
I328509,C152566,Male,59,Clothing,1,300.08,Cash,24-02-2023,Mall of Istanbul
I326921,C972168,Male,37,Technology,4,4200,Cash,24-02-2023,Metrocity
I915370,C411569,Male,62,Clothing,3,900.24,Debit Card,24-02-2023,Emaar Square Mall
I946572,C116703,Male,57,Shoes,4,2400.68,Cash,24-02-2023,Metrocity
I106391,C574426,Female,52,Clothing,3,900.24,Debit Card,24-02-2023,Metrocity
I581100,C941519,Female,55,Clothing,3,900.24,Credit Card,24-02-2023,Viaport Outlet
I203712,C208251,Male,35,Technology,5,5250,Credit Card,24-02-2023,Cevahir AVM
I286310,C254832,Male,65,Shoes,4,2400.68,Cash,24-02-2023,Zorlu Center
I680307,C199969,Female,37,Food & Beverage,5,26.15,Cash,24-02-2023,Mall of Istanbul
I165542,C473395,Male,66,Clothing,5,1500.4,Debit Card,24-02-2023,Istinye Park
I428122,C213463,Male,31,Clothing,3,900.24,Cash,24-02-2023,Metrocity
I189332,C338860,Female,67,Clothing,3,900.24,Cash,24-02-2023,Zorlu Center
I246760,C150723,Female,58,Shoes,5,3000.85,Cash,24-02-2023,Metropol AVM
I114913,C629701,Male,46,Toys,5,179.2,Cash,24-02-2023,Istinye Park
I780951,C121816,Female,34,Cosmetics,5,203.3,Cash,24-02-2023,Viaport Outlet
I105952,C107596,Female,32,Clothing,1,300.08,Cash,24-02-2023,Istinye Park
I374129,C193221,Male,37,Food & Beverage,2,10.46,Cash,24-02-2023,Metrocity
I136349,C104036,Female,58,Clothing,4,1200.32,Credit Card,24-02-2023,Metrocity
I165081,C251658,Female,21,Souvenir,3,35.19,Credit Card,24-02-2023,Istinye Park
I320596,C293221,Male,52,Clothing,2,600.16,Credit Card,24-02-2023,Mall of Istanbul
I288948,C285190,Female,57,Cosmetics,4,162.64,Cash,24-02-2023,Zorlu Center
I282766,C380335,Female,34,Cosmetics,2,81.32,Cash,24-02-2023,Zorlu Center
I280012,C110238,Female,56,Toys,3,107.52,Credit Card,24-02-2023,Mall of Istanbul
I517638,C189756,Male,23,Clothing,3,900.24,Cash,24-02-2023,Kanyon
I311784,C460177,Male,32,Shoes,2,1200.34,Cash,24-02-2023,Cevahir AVM
I642770,C337690,Female,29,Clothing,1,300.08,Credit Card,24-02-2023,Metropol AVM
I130993,C100236,Female,59,Clothing,2,600.16,Debit Card,24-02-2023,Metropol AVM
I105037,C334844,Male,56,Clothing,3,900.24,Credit Card,24-02-2023,Mall of Istanbul
I195876,C732036,Male,56,Food & Beverage,5,26.15,Credit Card,24-02-2023,Metrocity
I257903,C340398,Male,33,Toys,3,107.52,Credit Card,24-02-2023,Zorlu Center
I263657,C536006,Male,20,Books,4,60.6,Credit Card,24-02-2023,Mall of Istanbul
I211176,C255112,Female,49,Clothing,4,1200.32,Debit Card,24-02-2023,Mall of Istanbul
I771308,C172509,Female,53,Clothing,3,900.24,Credit Card,24-02-2023,Mall of Istanbul
I301881,C327623,Male,62,Clothing,2,600.16,Debit Card,24-02-2023,Metrocity
I150925,C863426,Male,57,Cosmetics,5,203.3,Cash,24-02-2023,Istinye Park
I159548,C307691,Female,26,Clothing,2,600.16,Credit Card,24-02-2023,Metropol AVM
I262090,C123121,Female,38,Souvenir,3,35.19,Credit Card,24-02-2023,Metrocity
I109441,C203139,Female,48,Food & Beverage,3,15.69,Cash,24-02-2023,Mall of Istanbul
I110735,C190753,Male,37,Clothing,5,1500.4,Credit Card,24-02-2023,Emaar Square Mall
I202492,C221060,Male,21,Cosmetics,5,203.3,Debit Card,24-02-2023,Istinye Park
I247876,C156719,Female,31,Toys,4,143.36,Credit Card,24-02-2023,Viaport Outlet
I661915,C283583,Male,41,Clothing,3,900.24,Cash,24-02-2023,Metropol AVM
I331422,C334655,Female,44,Shoes,4,2400.68,Credit Card,24-02-2023,Kanyon
I929227,C523839,Male,46,Cosmetics,4,162.64,Debit Card,24-02-2023,Metropol AVM
I238547,C309172,Male,69,Souvenir,2,23.46,Cash,24-02-2023,Forum Istanbul
I111045,C107832,Female,27,Shoes,1,600.17,Credit Card,24-02-2023,Zorlu Center
I229709,C340222,Male,44,Food & Beverage,4,20.92,Debit Card,24-02-2023,Metrocity
I268458,C302264,Female,37,Toys,5,179.2,Cash,24-02-2023,Metropol AVM
I100803,C273636,Female,38,Books,5,75.75,Cash,24-02-2023,Mall of Istanbul
I348913,C123237,Male,48,Clothing,5,1500.4,Credit Card,24-02-2023,Cevahir AVM
I100454,C851133,Female,40,Toys,3,107.52,Debit Card,24-02-2023,Istinye Park
I170860,C329331,Male,33,Toys,4,143.36,Debit Card,24-02-2023,Metropol AVM
I113448,C245858,Female,47,Clothing,1,300.08,Debit Card,24-02-2023,Metrocity
I297280,C248679,Female,32,Toys,4,143.36,Cash,24-02-2023,Emaar Square Mall
I145414,C797976,Female,43,Souvenir,2,23.46,Credit Card,24-02-2023,Emaar Square Mall
I256213,C154686,Male,56,Food & Beverage,2,10.46,Credit Card,24-02-2023,Metrocity
I320192,C893049,Female,22,Toys,1,35.84,Cash,24-02-2023,Kanyon
I128070,C193043,Female,20,Food & Beverage,4,20.92,Debit Card,24-02-2023,Mall of Istanbul
I659986,C313952,Male,41,Cosmetics,5,203.3,Debit Card,24-02-2023,Zorlu Center
I204280,C192610,Female,58,Cosmetics,4,162.64,Cash,24-02-2023,Kanyon
I300898,C197909,Male,57,Cosmetics,1,40.66,Cash,24-02-2023,Emaar Square Mall
I288319,C144935,Female,36,Toys,5,179.2,Credit Card,24-02-2023,Metrocity
I936462,C586203,Female,21,Toys,1,35.84,Cash,24-02-2023,Emaar Square Mall
I709114,C166466,Female,52,Food & Beverage,2,10.46,Credit Card,24-02-2023,Istinye Park
I166534,C236779,Male,66,Cosmetics,2,81.32,Debit Card,24-02-2023,Forum Istanbul
I435308,C309672,Male,21,Clothing,3,900.24,Debit Card,24-02-2023,Emaar Square Mall
I232411,C224712,Male,35,Food & Beverage,2,10.46,Debit Card,24-02-2023,Istinye Park
I130168,C875476,Female,18,Food & Beverage,5,26.15,Cash,24-02-2023,Kanyon
I589701,C265944,Female,27,Cosmetics,2,81.32,Cash,24-02-2023,Kanyon
I249026,C254432,Male,44,Cosmetics,4,162.64,Credit Card,24-02-2023,Metrocity
I638974,C189836,Female,32,Cosmetics,4,162.64,Cash,24-02-2023,Metropol AVM
I496273,C399462,Male,24,Cosmetics,2,81.32,Cash,24-02-2023,Istinye Park
I285935,C153089,Female,63,Clothing,4,1200.32,Credit Card,24-02-2023,Metropol AVM
I335129,C781938,Male,59,Technology,4,4200,Cash,24-02-2023,Kanyon
I153987,C130541,Male,37,Souvenir,1,11.73,Cash,24-02-2023,Mall of Istanbul
I141325,C148864,Female,30,Clothing,5,1500.4,Debit Card,24-02-2023,Zorlu Center
I148712,C320871,Male,64,Souvenir,2,23.46,Cash,24-02-2023,Mall of Istanbul
I254743,C243280,Female,19,Souvenir,5,58.65,Credit Card,24-02-2023,Metropol AVM
I119960,C124762,Male,46,Books,5,75.75,Debit Card,24-02-2023,Emaar Square Mall
I277827,C202670,Male,37,Technology,4,4200,Credit Card,24-02-2023,Forum Istanbul
I332755,C270044,Female,41,Clothing,4,1200.32,Cash,24-02-2023,Metrocity
I183260,C929524,Female,47,Technology,5,5250,Credit Card,24-02-2023,Cevahir AVM
I716118,C515321,Male,61,Clothing,5,1500.4,Cash,24-02-2023,Metrocity
I853591,C284410,Male,24,Shoes,3,1800.51,Cash,24-02-2023,Mall of Istanbul
I188197,C287276,Male,29,Clothing,5,1500.4,Debit Card,24-02-2023,Kanyon
I141459,C277653,Female,47,Cosmetics,5,203.3,Credit Card,24-02-2023,Forum Istanbul
I310336,C274104,Female,42,Shoes,3,1800.51,Credit Card,24-02-2023,Metrocity
I310784,C336964,Male,50,Clothing,1,300.08,Debit Card,24-02-2023,Cevahir AVM
I287668,C200220,Male,64,Clothing,5,1500.4,Credit Card,24-02-2023,Metrocity
I887815,C248792,Female,34,Food & Beverage,2,10.46,Debit Card,24-02-2023,Emaar Square Mall
I737340,C214897,Female,65,Cosmetics,4,162.64,Credit Card,24-02-2023,Metrocity
I192767,C304097,Female,26,Clothing,4,1200.32,Credit Card,24-02-2023,Forum Istanbul
I454276,C648284,Female,64,Cosmetics,5,203.3,Cash,24-02-2023,Kanyon
I322903,C326585,Female,64,Toys,4,143.36,Cash,24-02-2023,Kanyon
I632161,C630367,Female,57,Cosmetics,3,121.98,Debit Card,24-02-2023,Mall of Istanbul
I154107,C158135,Female,45,Clothing,2,600.16,Credit Card,24-02-2023,Kanyon
I216858,C304868,Female,40,Shoes,4,2400.68,Credit Card,24-02-2023,Viaport Outlet
I226959,C292831,Male,40,Food & Beverage,3,15.69,Credit Card,24-02-2023,Kanyon
I126844,C217851,Female,68,Technology,5,5250,Cash,24-02-2023,Kanyon
I224886,C336762,Female,38,Toys,4,143.36,Debit Card,24-02-2023,Zorlu Center
I695464,C288808,Male,61,Shoes,1,600.17,Credit Card,24-02-2023,Kanyon
I238516,C898771,Female,45,Shoes,4,2400.68,Credit Card,24-02-2023,Istinye Park
I307337,C322195,Male,54,Shoes,3,1800.51,Debit Card,25-02-2023,Metropol AVM
I139097,C182764,Female,42,Souvenir,4,46.92,Credit Card,25-02-2023,Istinye Park
I987243,C300459,Female,48,Clothing,1,300.08,Credit Card,25-02-2023,Forum Istanbul
I126571,C243452,Female,58,Clothing,3,900.24,Cash,25-02-2023,Viaport Outlet
I225830,C242037,Female,55,Clothing,5,1500.4,Cash,25-02-2023,Cevahir AVM
I320229,C183902,Male,59,Toys,1,35.84,Debit Card,25-02-2023,Emaar Square Mall
I278286,C929166,Male,54,Cosmetics,3,121.98,Credit Card,25-02-2023,Metrocity
I113167,C439858,Female,52,Souvenir,1,11.73,Cash,25-02-2023,Mall of Istanbul
I335926,C212138,Female,67,Clothing,1,300.08,Credit Card,25-02-2023,Emaar Square Mall
I312314,C107987,Male,64,Food & Beverage,4,20.92,Cash,25-02-2023,Emaar Square Mall
I260671,C264865,Female,38,Technology,2,2100,Credit Card,25-02-2023,Viaport Outlet
I483830,C294946,Female,53,Shoes,5,3000.85,Cash,25-02-2023,Viaport Outlet
I286525,C285610,Male,66,Shoes,1,600.17,Cash,25-02-2023,Kanyon
I289186,C261638,Female,35,Toys,5,179.2,Credit Card,25-02-2023,Mall of Istanbul
I730609,C393733,Female,69,Clothing,1,300.08,Debit Card,25-02-2023,Emaar Square Mall
I289371,C178719,Male,50,Technology,4,4200,Cash,25-02-2023,Zorlu Center
I276082,C934262,Female,38,Clothing,1,300.08,Debit Card,25-02-2023,Istinye Park
I244011,C212998,Female,28,Toys,2,71.68,Cash,25-02-2023,Metropol AVM
I534805,C293973,Female,49,Cosmetics,1,40.66,Cash,25-02-2023,Cevahir AVM
I596210,C150566,Female,67,Cosmetics,5,203.3,Cash,25-02-2023,Zorlu Center
I374529,C252773,Female,59,Food & Beverage,1,5.23,Cash,25-02-2023,Forum Istanbul
I704906,C491785,Female,65,Toys,4,143.36,Cash,25-02-2023,Mall of Istanbul
I323125,C321200,Male,66,Toys,2,71.68,Debit Card,25-02-2023,Metrocity
I136210,C203206,Female,60,Clothing,4,1200.32,Credit Card,25-02-2023,Zorlu Center
I300391,C143516,Female,40,Shoes,3,1800.51,Cash,25-02-2023,Emaar Square Mall
I285912,C399598,Male,67,Shoes,2,1200.34,Cash,25-02-2023,Forum Istanbul
I971455,C822256,Female,37,Clothing,3,900.24,Debit Card,25-02-2023,Kanyon
I272648,C968676,Male,18,Clothing,1,300.08,Credit Card,25-02-2023,Metrocity
I299203,C307456,Female,52,Clothing,4,1200.32,Credit Card,25-02-2023,Kanyon
I149001,C213083,Female,27,Cosmetics,4,162.64,Cash,25-02-2023,Istinye Park
I868032,C180432,Female,50,Clothing,1,300.08,Credit Card,25-02-2023,Kanyon
I103021,C325728,Male,36,Books,1,15.15,Debit Card,25-02-2023,Mall of Istanbul
I104209,C120180,Female,22,Clothing,5,1500.4,Debit Card,25-02-2023,Forum Istanbul
I152591,C751835,Female,28,Technology,5,5250,Debit Card,25-02-2023,Metrocity
I163993,C152835,Female,28,Clothing,2,600.16,Credit Card,25-02-2023,Metrocity
I182181,C182328,Female,50,Food & Beverage,5,26.15,Credit Card,25-02-2023,Viaport Outlet
I101967,C218507,Female,26,Food & Beverage,5,26.15,Cash,25-02-2023,Istinye Park
I245714,C208716,Female,23,Toys,5,179.2,Credit Card,25-02-2023,Kanyon
I186130,C109294,Male,26,Cosmetics,1,40.66,Credit Card,25-02-2023,Mall of Istanbul
I142431,C222056,Male,20,Books,4,60.6,Debit Card,25-02-2023,Kanyon
I115545,C129115,Female,44,Cosmetics,3,121.98,Cash,25-02-2023,Kanyon
I335966,C414008,Male,61,Clothing,3,900.24,Credit Card,25-02-2023,Forum Istanbul
I500187,C411488,Female,34,Cosmetics,3,121.98,Cash,25-02-2023,Forum Istanbul
I444421,C188005,Female,63,Toys,1,35.84,Cash,25-02-2023,Mall of Istanbul
I252168,C330466,Female,54,Shoes,2,1200.34,Cash,25-02-2023,Istinye Park
I240267,C182110,Female,64,Clothing,3,900.24,Cash,25-02-2023,Metrocity
I310321,C289834,Male,19,Souvenir,4,46.92,Debit Card,25-02-2023,Mall of Istanbul
I145388,C132603,Male,67,Toys,1,35.84,Credit Card,25-02-2023,Metrocity
I121500,C639715,Female,21,Cosmetics,5,203.3,Cash,25-02-2023,Metrocity
I146188,C242600,Female,18,Clothing,1,300.08,Cash,25-02-2023,Istinye Park
I218673,C748691,Female,43,Cosmetics,1,40.66,Credit Card,25-02-2023,Metrocity
I137931,C134948,Male,26,Toys,4,143.36,Cash,25-02-2023,Mall of Istanbul
I135045,C204001,Female,26,Toys,5,179.2,Cash,25-02-2023,Metrocity
I765562,C273919,Female,58,Books,1,15.15,Cash,25-02-2023,Kanyon
I133218,C250832,Female,23,Food & Beverage,5,26.15,Cash,25-02-2023,Kanyon
I238223,C753240,Male,59,Clothing,3,900.24,Credit Card,25-02-2023,Metrocity
I647506,C705151,Male,20,Clothing,5,1500.4,Credit Card,25-02-2023,Mall of Istanbul
I217899,C179863,Female,38,Clothing,1,300.08,Credit Card,25-02-2023,Kanyon
I488907,C224172,Male,61,Clothing,1,300.08,Credit Card,25-02-2023,Cevahir AVM
I269479,C125889,Female,20,Clothing,2,600.16,Credit Card,25-02-2023,Kanyon
I333238,C107444,Male,68,Technology,5,5250,Debit Card,25-02-2023,Kanyon
I946235,C224384,Female,36,Clothing,2,600.16,Debit Card,25-02-2023,Forum Istanbul
I111681,C293388,Female,36,Clothing,3,900.24,Debit Card,25-02-2023,Istinye Park
I199662,C337801,Male,36,Food & Beverage,1,5.23,Credit Card,25-02-2023,Mall of Istanbul
I282575,C213039,Female,43,Clothing,3,900.24,Cash,25-02-2023,Metrocity
I214931,C339283,Female,58,Cosmetics,4,162.64,Debit Card,25-02-2023,Kanyon
I966774,C279062,Female,31,Toys,3,107.52,Cash,25-02-2023,Mall of Istanbul
I104356,C286390,Male,58,Food & Beverage,1,5.23,Credit Card,25-02-2023,Mall of Istanbul
I306431,C328730,Male,33,Clothing,3,900.24,Credit Card,25-02-2023,Kanyon
I279347,C260546,Male,35,Food & Beverage,3,15.69,Debit Card,25-02-2023,Forum Istanbul
I163317,C149318,Male,51,Clothing,5,1500.4,Credit Card,25-02-2023,Zorlu Center
I125299,C239756,Female,26,Toys,4,143.36,Debit Card,25-02-2023,Zorlu Center
I469539,C227587,Male,25,Toys,5,179.2,Cash,25-02-2023,Metropol AVM
I302876,C914642,Male,26,Clothing,5,1500.4,Credit Card,25-02-2023,Metrocity
I265981,C275551,Female,65,Food & Beverage,2,10.46,Cash,25-02-2023,Kanyon
I259795,C136207,Male,62,Cosmetics,3,121.98,Credit Card,25-02-2023,Mall of Istanbul
I293766,C401846,Female,46,Food & Beverage,4,20.92,Debit Card,25-02-2023,Mall of Istanbul
I242318,C272807,Male,39,Clothing,4,1200.32,Credit Card,25-02-2023,Kanyon
I149010,C299889,Female,37,Clothing,1,300.08,Credit Card,25-02-2023,Mall of Istanbul
I208220,C175501,Female,46,Technology,4,4200,Credit Card,25-02-2023,Metropol AVM
I783897,C220820,Male,51,Clothing,5,1500.4,Cash,25-02-2023,Kanyon
I373780,C143083,Male,61,Shoes,2,1200.34,Credit Card,25-02-2023,Kanyon
I109415,C188872,Female,51,Food & Beverage,3,15.69,Cash,25-02-2023,Mall of Istanbul
I203322,C143423,Female,49,Books,5,75.75,Debit Card,25-02-2023,Zorlu Center
I444153,C291557,Male,46,Technology,4,4200,Debit Card,25-02-2023,Kanyon
I238125,C844937,Female,58,Cosmetics,4,162.64,Cash,25-02-2023,Zorlu Center
I254155,C154028,Male,19,Clothing,1,300.08,Cash,25-02-2023,Mall of Istanbul
I161266,C146431,Female,43,Cosmetics,2,81.32,Cash,25-02-2023,Kanyon
I327907,C338550,Female,28,Technology,5,5250,Credit Card,25-02-2023,Zorlu Center
I709426,C168263,Female,30,Technology,5,5250,Cash,25-02-2023,Metrocity
I130030,C330227,Female,25,Cosmetics,1,40.66,Cash,25-02-2023,Mall of Istanbul
I106908,C197721,Female,30,Toys,1,35.84,Credit Card,25-02-2023,Mall of Istanbul
I136673,C668980,Male,44,Books,1,15.15,Cash,25-02-2023,Kanyon
I169287,C183699,Female,48,Books,3,45.45,Cash,25-02-2023,Metrocity
I129256,C225695,Male,60,Books,2,30.3,Credit Card,25-02-2023,Kanyon
I129783,C121488,Female,65,Cosmetics,1,40.66,Debit Card,25-02-2023,Metrocity
I127300,C175656,Female,66,Cosmetics,5,203.3,Debit Card,25-02-2023,Emaar Square Mall
I952276,C569798,Male,31,Souvenir,2,23.46,Debit Card,25-02-2023,Zorlu Center
I227329,C142251,Male,29,Technology,3,3150,Credit Card,25-02-2023,Zorlu Center
I314168,C154798,Female,48,Cosmetics,1,40.66,Cash,25-02-2023,Kanyon
I198767,C170124,Male,34,Toys,4,143.36,Credit Card,25-02-2023,Mall of Istanbul
I633020,C827686,Female,56,Clothing,4,1200.32,Debit Card,25-02-2023,Metrocity
I104938,C340174,Female,30,Cosmetics,5,203.3,Credit Card,25-02-2023,Viaport Outlet
I416173,C251000,Female,18,Clothing,3,900.24,Cash,25-02-2023,Mall of Istanbul
I211268,C194943,Female,31,Clothing,4,1200.32,Credit Card,25-02-2023,Metrocity
I685477,C524773,Female,38,Food & Beverage,4,20.92,Cash,25-02-2023,Metropol AVM
I185758,C434410,Female,40,Food & Beverage,4,20.92,Cash,25-02-2023,Cevahir AVM
I267790,C339329,Female,38,Food & Beverage,1,5.23,Cash,25-02-2023,Forum Istanbul
I397811,C325467,Female,37,Toys,3,107.52,Credit Card,25-02-2023,Metropol AVM
I260237,C102010,Male,31,Clothing,1,300.08,Credit Card,25-02-2023,Istinye Park
I329628,C112823,Female,33,Clothing,3,900.24,Cash,25-02-2023,Emaar Square Mall
I191536,C107192,Male,52,Cosmetics,2,81.32,Credit Card,25-02-2023,Kanyon
I137513,C314004,Female,57,Clothing,1,300.08,Cash,25-02-2023,Metrocity
I205122,C180551,Female,36,Technology,5,5250,Debit Card,25-02-2023,Mall of Istanbul
I200554,C823143,Male,34,Toys,2,71.68,Cash,25-02-2023,Viaport Outlet
I932938,C156347,Female,47,Shoes,2,1200.34,Cash,25-02-2023,Zorlu Center
I843237,C288213,Male,28,Food & Beverage,4,20.92,Cash,25-02-2023,Mall of Istanbul
I110769,C163850,Female,42,Technology,5,5250,Cash,25-02-2023,Kanyon
I334244,C151633,Female,30,Food & Beverage,4,20.92,Cash,25-02-2023,Mall of Istanbul
I287566,C216529,Female,48,Clothing,1,300.08,Cash,25-02-2023,Metrocity
I170160,C244213,Male,34,Toys,2,71.68,Debit Card,26-02-2023,Metrocity
